vintage_year,census_code_vintage,census_code,census_title,n_onet_occs,n_tasks,n_exempt,share_exempt_equal,share_exempt_im,share_exempt_rt,share_exempt_freq_ordinal,share_exempt_freq_weekly,share_exempt_freq_daily,share_exempt_rt_freq
2025,2018,5510,Couriers and messengers,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5521,Public safety telecommunicators,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5522,"Dispatchers, except police, fire, and ambulance",1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5530,"Meter readers, utilities",1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5540,Postal service clerks,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5550,Postal service mail carriers,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5560,"Postal service mail sorters, processors, and processing machine operators",1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5600,"Production, planning, and expediting clerks",1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5610,"Shipping, receiving, and inventory clerks",1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5630,"Weighers, measurers, checkers, and samplers, recordkeeping",1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5710,Executive secretaries and executive administrative assistants,1.0,22.0,5.0,0.22727273,0.21528678,0.17230104,0.14112656,0.1017402,0.10339946,0.14112656
2025,2018,5720,Legal secretaries and administrative assistants,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5730,Medical secretaries and administrative assistants,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5740,"Secretaries and administrative assistants, except legal, medical, and executive",1.0,31.0,2.0,0.06451613,0.06355715,0.046016555,0.039216958,0.020885568,0.039535757,0.039216958
2025,2018,5810,Data entry keyers,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5820,Word processors and typists,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5830,Desktop publishers,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5840,Insurance claims and policy processing clerks,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5850,"Mail clerks and mail machine operators, except postal service",1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5860,"Office clerks, general",1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5900,"Office machine operators, except computer",1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5910,Proofreaders and copy markers,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,5920,Statistical assistants,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6005,"First-line supervisors of farming, fishing, and forestry workers",1.0,30.0,25.0,0.8333333,0.8629542,0.85980517,0.85929525,0.87010956,0.8705844,0.85929525
2025,2018,6010,Agricultural inspectors,1.0,16.0,3.0,0.1875,0.1830573,0.16338065,0.13682027,0.10758794,0.115170084,0.13682027
2025,2018,6020,Animal breeders,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6040,"Graders and sorters, agricultural products",1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6050,Miscellaneous agricultural workers,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6115,Fishing and hunting workers,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6120,Forest and conservation workers,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6130,Logging workers,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6200,First-line supervisors of construction trades and extraction workers,2.0,30.0,20.0,0.62857145,0.6363423,0.6262624,0.6324476,0.6593535,0.65888745,0.6324476
2025,2018,6210,Boilermakers,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6220,"Brickmasons, blockmasons, and stonemasons",2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6230,Carpenters,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6240,"Carpet, floor, and tile installers and finishers",4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6250,"Cement masons, concrete finishers, and terrazzo workers",2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6260,Construction laborers,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6305,Construction equipment operators,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6330,"Drywall installers, ceiling tile installers, and tapers",2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6355,Electricians,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6360,Glaziers,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6400,Insulation workers,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6410,Painters and paperhangers,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6441,Pipelayers,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6442,"Plumbers, pipefitters, and steamfitters",2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6460,Plasterers and stucco masons,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6500,Reinforcing iron and rebar workers,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6515,Roofers,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6520,Sheet metal workers,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6530,Structural iron and steel workers,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6540,Solar photovoltaic installers,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6600,"Helpers, construction trades",6.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6660,Construction and building inspectors,2.0,40.0,15.0,0.37756428,0.4073126,0.40531543,0.42959186,0.46140352,0.4729939,0.42959186
2025,2018,6700,Elevator and escalator installers and repairers,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6710,Fence erectors,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6720,Hazardous materials removal workers,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6730,Highway maintenance workers,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6740,Rail-track laying and maintenance equipment operators,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6750,Septic tank servicers and sewer pipe cleaners,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6765,Miscellaneous construction and related workers,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6800,"Derrick, rotary drill, and service unit operators, oil and gas",3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6821,"Excavating and loading machine and dragline operators, surface mining",1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6825,"Earth drillers, except oil and gas",1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6835,"Explosives workers, ordnance handling experts, and blasters",1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6850,Underground mining machine operators,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6920,"Roustabouts, oil and gas",1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,6950,Other extraction workers,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7000,"First-line supervisors of mechanics, installers, and repairers",1.0,22.0,13.0,0.59090906,0.5836037,0.5826946,0.55482155,0.50125664,0.5309012,0.55482155
2025,2018,7010,"Computer, automated teller, and office machine repairers",1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7020,Radio and telecommunications equipment installers and repairers,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7030,Avionics technicians,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7040,"Electric motor, power tool, and related repairers",1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7050,"Electrical and electronics installers and repairers, transportation equipment",1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7100,"Electrical and electronics repairers, industrial and utility",2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7110,"Electronic equipment installers and repairers, motor vehicles",1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7120,Audiovisual equipment installers and repairers,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7130,Security and fire alarm systems installers,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7140,Aircraft mechanics and service technicians,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7150,Automotive body and related repairers,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7160,Automotive glass installers and repairers,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7200,Automotive service technicians and mechanics,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7210,Bus and truck mechanics and diesel engine specialists,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7220,Heavy vehicle and mobile equipment service technicians and mechanics,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7240,Small engine mechanics,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7300,Control and valve installers and repairers,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7315,"Heating, air conditioning, and refrigeration mechanics and installers",1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7320,Home appliance repairers,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7330,Industrial and refractory machinery mechanics,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7340,"Maintenance and repair workers, general",1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7350,"Maintenance workers, machinery",1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7360,Millwrights,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7410,Electrical power-line installers and repairers,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7420,Telecommunications line installers and repairers,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7430,Precision instrument and equipment repairers,4.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7440,Wind turbine service technicians,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7510,"Coin, vending, and amusement machine servicers and repairers",1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7520,Commercial divers,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7540,Locksmiths and safe repairers,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7550,Manufactured building and mobile home installers,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7560,Riggers,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7610,"Helpers--installation, maintenance, and repair workers",1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7640,"Other installation, maintenance, and repair workers",2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7700,First-line supervisors of production and operating workers,1.0,20.0,12.0,0.6,0.5953224,0.6184552,0.5969324,0.5760365,0.5713636,0.5969324
2025,2018,7710,"Aircraft structure, surfaces, rigging, and systems assemblers",1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7720,"Electrical, electronics, and electromechanical assemblers",3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7730,Engine and other machine assemblers,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7740,Structural metal fabricators and fitters,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7750,Other assemblers and fabricators,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7800,Bakers,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7810,"Butchers and other meat, poultry, and fish processing workers",3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7840,Food batchmakers,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7850,Food cooking machine operators and tenders,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7905,Computer numerically controlled tool operators and programmers,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7925,"Forming machine setters, operators, and tenders, metal and plastic",3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8025,"Other machine tool setters, operators, and tenders, metal and plastic",3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8030,Machinists,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8040,"Metal furnace operators, tenders, pourers, and casters",2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8060,"Model makers and patternmakers, metal and plastic",2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8130,Tool and die makers,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8140,"Welding, soldering, and brazing workers",2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8225,Other metal workers and plastic workers,5.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2018,8250,Prepress technicians and workers,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
